Time,Action,Symbol,Strategy,Trade_ID,BTC_Trend,ADX_1h,ATR_Pct,Micro_Score,Micro_Vol_USDT,Is_Burst,Is_Compressed,Vol_Rank,EMA_Extension,Entry_Efficiency,Config_JSON,Entry_Price,Leverage,Reject_Reason,Exit_Reason,Exit_Price,PnL_USDT,Max_Favorable_Price,Max_Adverse_Price,SL_Dist_ATR,Hour_TW,Weekday,Pullback_Vol_Ratio,Eval_15m_Pct,Eval_1h_Pct,Eval_4h_Pct
2026-05-13 18:04:00,REJECTED,AAVE/USDT:USDT,BREAKOUT,,Bullish,20.63,0.0043,7,146680.0,1,1,1.0,0.0,4.96,{},99.65,0,Poor Efficiency (4.96 ATR),,0.0,0.0,0.0,0.0,0.0,18,2,0.0,,,
2026-05-13 18:05:00,REJECTED,1000PEPE/USDT:USDT,BREAKOUT,,Bullish,26.6,0.0039,6,103319.0,1,1,4.0,0.0,5.1,{},0.0042489,0,Poor Efficiency (5.10 ATR),,0.0,0.0,0.0,0.0,0.0,18,2,0.0,,,
2026-05-13 18:06:00,REJECTED,ASTER/USDT:USDT,BREAKOUT,,Bullish,27.5,0.0023,6,37191.0,1,1,1.0,0.0,5.51,{},0.6828,0,Poor Efficiency (5.51 ATR),,0.0,0.0,0.0,0.0,0.0,18,2,0.0,,,
2026-05-13 18:10:01,REJECTED,IP/USDT:USDT,BREAKOUT,,Bullish,26.76,0.0045,7,21260.0,1,1,5.0,0.0,1.3,{},0.5605,0,Poor Efficiency (1.30 ATR),,0.0,0.0,0.0,0.0,0.0,18,2,0.0,,,
2026-05-13 18:16:30,REJECTED,ARPA/USDT:USDT,BREAKOUT,,Bullish,42.71,0.0061,7,24092.0,1,1,2.0,0.0,6.65,{},0.01158,0,Poor Efficiency (6.65 ATR),,0.0,0.0,0.0,0.0,0.0,18,2,0.0,,,
2026-05-13 19:51:00,REJECTED,BB/USDT:USDT,BREAKOUT,,Bullish,39.86,0.0147,7,28158.0,1,1,4.0,0.0,2.77,{},0.03369,0,Poor Efficiency (2.77 ATR),,0.0,0.0,0.0,0.0,0.0,19,2,0.0,,,
2026-05-13 20:02:01,REJECTED,ROSE/USDT:USDT,BREAKOUT,,Bullish,39.1,0.0134,7,24459.0,1,1,3.0,0.0,2.22,{},0.01178,0,Poor Efficiency (2.22 ATR),,0.0,0.0,0.0,0.0,0.0,20,2,0.0,,,
2026-05-13 20:47:00,REJECTED,EWY/USDT:USDT,PULLBACK,,Bullish,29.29,0.0054,6,187834.0,1,0,0.0,0.0,10.21,{},186.52,0,Poor Efficiency (10.21 ATR),,0.0,0.0,0.0,0.0,0.0,20,2,0.614,,,
2026-05-13 21:00:19,REJECTED,TRX/USDT:USDT,BREAKOUT,,Bullish,21.09,0.0013,7,60112.0,1,1,1.0,0.0,2.63,{},0.35023,0,Poor Efficiency (2.63 ATR),,0.0,0.0,0.0,0.0,0.0,21,2,0.0,,,
2026-05-13 21:01:01,REJECTED,BNB/USDT:USDT,BREAKOUT,,Bullish,25.94,0.0036,6,543041.0,1,1,2.0,0.0,1.99,{},673.59,0,Poor Efficiency (1.99 ATR),,0.0,0.0,0.0,0.0,0.0,21,2,0.0,,,
2026-05-13 21:01:20,REJECTED,NEAR/USDT:USDT,BREAKOUT,,Bullish,23.07,0.0096,6,152561.0,1,1,3.0,0.0,1.97,{},1.593,0,Poor Efficiency (1.97 ATR),,0.0,0.0,0.0,0.0,0.0,21,2,0.0,,,
2026-05-13 21:38:00,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,24.16,0.0059,8,928855.0,1,1,5.0,0.0,1.28,{},0.11168,0,Poor Efficiency (1.28 ATR),,0.0,0.0,0.0,0.0,0.0,21,2,0.0,,,
2026-05-13 21:47:01,REJECTED,BABA/USDT:USDT,BREAKOUT,,Bullish,29.89,0.0138,6,47897.0,1,1,2.0,0.0,4.95,{},138.85,0,Poor Efficiency (4.95 ATR),,0.0,0.0,0.0,0.0,0.0,21,2,0.0,,,
2026-05-13 22:07:00,REJECTED,RECALL/USDT:USDT,BREAKOUT,,Bullish,42.98,0.0281,6,24323.0,1,1,1.0,0.0,2.63,{},0.06219,0,Poor Efficiency (2.63 ATR),,0.0,0.0,0.0,0.0,0.0,22,2,0.0,,,
2026-05-13 22:24:00,REJECTED,STX/USDT:USDT,BREAKOUT,,Bullish,32.43,0.01,6,29594.0,1,1,2.0,0.0,1.94,{},0.2822,0,Poor Efficiency (1.94 ATR),,0.0,0.0,0.0,0.0,0.0,22,2,0.0,,,
2026-05-13 23:45:20,REJECTED,CFX/USDT:USDT,BREAKOUT,,Bullish,39.28,0.0154,7,23319.0,1,1,3.0,0.0,0.66,{},0.06847,0,Poor Efficiency (0.66 ATR),,0.0,0.0,0.0,0.0,0.0,23,2,0.0,,,
2026-05-14 00:01:20,REJECTED,NATGAS/USDT:USDT,BREAKOUT,,Bullish,25.81,0.0051,7,137918.0,1,1,1.0,0.0,4.6,{},3.053,0,Poor Efficiency (4.60 ATR),,0.0,0.0,0.0,0.0,0.0,0,3,0.0,,,
2026-05-14 00:14:00,REJECTED,BNB/USDT:USDT,BREAKOUT,,Bullish,22.7,0.0047,7,373735.0,1,1,1.0,0.0,1.03,{},667.37,0,Poor Efficiency (1.03 ATR),,0.0,0.0,0.0,0.0,0.0,0,3,0.0,,,
2026-05-14 00:26:00,REJECTED,NATGAS/USDT:USDT,PULLBACK,,Bullish,25.81,0.0051,8,107369.0,1,0,0.0,0.0,3.56,{},3.033,0,Poor Efficiency (3.56 ATR),,0.0,0.0,0.0,0.0,0.0,0,3,0.541,,,
2026-05-14 01:02:01,REJECTED,SIREN/USDT:USDT,BREAKOUT,,Bullish,22.96,0.0103,8,141710.0,1,1,1.0,0.0,3.39,{},1.2332,0,Poor Efficiency (3.39 ATR),,0.0,0.0,0.0,0.0,0.0,1,3,0.0,,,
2026-05-14 01:17:01,REJECTED,EDGE/USDT:USDT,BREAKOUT,,Bullish,22.02,0.0091,8,23033.0,1,1,1.0,0.0,2.32,{},1.3435,0,Poor Efficiency (2.32 ATR),,0.0,0.0,0.0,0.0,0.0,1,3,0.0,,,
2026-05-14 03:06:19,REJECTED,JTO/USDT:USDT,PULLBACK,,Bullish,33.42,0.0166,2,120163.0,0,0,0.0,0.0,0.0,{},0.4939,0,量有但分數不足,,0.0,0.0,0.0,0.0,0.0,3,3,0.643,,,
2026-05-14 03:18:01,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,21.01,0.0067,6,966741.0,1,1,5.0,0.0,4.02,{},0.11257,0,Poor Efficiency (4.02 ATR),,0.0,0.0,0.0,0.0,0.0,3,3,0.0,,,
2026-05-14 03:47:01,REJECTED,NATGAS/USDT:USDT,BREAKOUT,,Bullish,23.75,0.004,6,347625.0,1,1,4.0,0.0,2.05,{},3.05,0,Poor Efficiency (2.05 ATR),,0.0,0.0,0.0,0.0,0.0,3,3,0.0,,,
2026-05-14 04:07:01,REJECTED,PARTI/USDT:USDT,BREAKOUT,,Bullish,24.03,0.0201,7,22524.0,1,1,1.0,0.0,3.55,{},0.0631,0,Poor Efficiency (3.55 ATR),,0.0,0.0,0.0,0.0,0.0,4,3,0.0,,,
2026-05-14 04:33:18,REJECTED,BB/USDT:USDT,PULLBACK,,Bullish,38.54,0.0147,2,7499.0,0,0,0.0,0.0,0.0,{},0.03236,0,"量不足(7,499<100,000)",,0.0,0.0,0.0,0.0,0.0,4,3,0.473,,,
2026-05-14 04:33:18,REJECTED,ROSE/USDT:USDT,PULLBACK,,Bullish,38.61,0.0128,0,20771.0,0,0,0.0,0.0,0.0,{},0.01134,0,"量不足(20,771<100,000)",,0.0,0.0,0.0,0.0,0.0,4,3,0.517,,,
2026-05-14 05:10:01,REJECTED,BERA/USDT:USDT,BREAKOUT,,Bullish,21.15,0.0105,7,51314.0,1,1,1.0,0.0,4.78,{},0.4176,0,Poor Efficiency (4.78 ATR),,0.0,0.0,0.0,0.0,0.0,5,3,0.0,,,
2026-05-14 05:48:01,REJECTED,BEAT/USDT:USDT,BREAKOUT,,Bullish,22.9,0.0231,6,70545.0,1,1,5.0,0.0,3.97,{},0.6049,0,Poor Efficiency (3.97 ATR),,0.0,0.0,0.0,0.0,0.0,5,3,0.0,,,
2026-05-14 06:34:30,REJECTED,BB/USDT:USDT,BREAKOUT,,Bullish,32.95,0.028,6,31244.0,1,1,5.0,0.0,3.42,{},0.0354,0,Poor Efficiency (3.42 ATR),,0.0,0.0,0.0,0.0,0.0,6,3,0.0,,,
2026-05-14 07:54:18,REJECTED,RECALL/USDT:USDT,PULLBACK,,Bullish,40.86,0.0274,2,3122.0,0,0,0.0,0.0,0.0,{},0.05803,0,"量不足(3,122<100,000)",,0.0,0.0,0.0,0.0,0.0,7,3,0.567,,,
2026-05-14 08:07:01,REJECTED,JTO/USDT:USDT,BREAKOUT,,Bullish,22.49,0.0081,6,61644.0,1,1,3.0,0.0,4.46,{},0.5039,0,Poor Efficiency (4.46 ATR),,0.0,0.0,0.0,0.0,0.0,8,3,0.0,,,
2026-05-14 08:10:00,REJECTED,CFX/USDT:USDT,BREAKOUT,,Bullish,24.22,0.0117,7,36838.0,1,1,1.0,0.0,1.14,{},0.06826,0,Poor Efficiency (1.14 ATR),,0.0,0.0,0.0,0.0,0.0,8,3,0.0,,,
2026-05-14 08:19:01,REJECTED,COPPER/USDT:USDT,BREAKOUT,,Bullish,36.06,0.0042,6,23783.0,1,1,4.0,0.0,7.68,{},6.645,0,Poor Efficiency (7.68 ATR),,0.0,0.0,0.0,0.0,0.0,8,3,0.0,,,
2026-05-14 09:03:19,REJECTED,ZBT/USDT:USDT,BREAKOUT,,Bullish,28.29,0.0211,2,152317.0,0,1,5.0,0.0,0.0,{},0.16529,0,量有但分數不足,,0.0,0.0,0.0,0.0,0.0,9,3,0.0,,,
2026-05-14 09:20:00,REJECTED,H/USDT:USDT,BREAKOUT,,Bullish,24.34,0.0104,7,67096.0,1,1,1.0,0.0,4.9,{},0.25956,0,Poor Efficiency (4.90 ATR),,0.0,0.0,0.0,0.0,0.0,9,3,0.0,,,
2026-05-14 10:20:00,REJECTED,CFX/USDT:USDT,BREAKOUT,,Bullish,24.07,0.0128,7,41252.0,1,1,5.0,0.0,0.9,{},0.06802,0,Poor Efficiency (0.90 ATR),,0.0,0.0,0.0,0.0,0.0,10,3,0.0,,,
2026-05-14 12:19:00,REJECTED,DUSK/USDT:USDT,BREAKOUT,,Bullish,22.12,0.0101,8,41149.0,1,1,1.0,0.0,1.38,{},0.13109,0,Poor Efficiency (1.38 ATR),,0.0,0.0,0.0,0.0,0.0,12,3,0.0,,,
2026-05-14 14:05:01,REJECTED,JTO/USDT:USDT,BREAKOUT,,Bullish,25.61,0.0129,7,931559.0,1,1,1.0,0.0,3.3,{},0.5168,0,Poor Efficiency (3.30 ATR),,0.0,0.0,0.0,0.0,0.0,14,3,0.0,,,
2026-05-14 15:27:01,REJECTED,IMX/USDT:USDT,BREAKOUT,,Bullish,23.62,0.0089,6,22812.0,1,1,1.0,0.0,6.02,{},0.1935,0,Poor Efficiency (6.02 ATR),,0.0,0.0,0.0,0.0,0.0,15,3,0.0,,,
2026-05-14 15:45:01,REJECTED,SAPIEN/USDT:USDT,BREAKOUT,,Bullish,20.88,0.0125,9,24109.0,1,1,1.0,0.0,4.01,{},0.12589,0,Poor Efficiency (4.01 ATR),,0.0,0.0,0.0,0.0,0.0,15,3,0.0,,,
2026-05-14 15:48:00,REJECTED,MLN/USDT:USDT,PULLBACK,,Bullish,46.16,0.0703,7,222847.0,1,0,0.0,0.0,3.35,{},2.781,0,Poor Efficiency (3.35 ATR),,0.0,0.0,0.0,0.0,0.0,15,3,0.635,,,
2026-05-14 16:00:18,REJECTED,ASTER/USDT:USDT,BREAKOUT,,Bullish,21.64,0.0025,7,179168.0,1,1,1.0,0.0,6.03,{},0.6757,0,Poor Efficiency (6.03 ATR),,0.0,0.0,0.0,0.0,0.0,16,3,0.0,,,
2026-05-14 16:01:19,REJECTED,COPPER/USDT:USDT,BREAKOUT,,Bullish,38.97,0.0025,7,55113.0,1,1,3.0,0.0,3.38,{},6.609,0,Poor Efficiency (3.38 ATR),,0.0,0.0,0.0,0.0,0.0,16,3,0.0,,,
2026-05-14 17:12:00,REJECTED,H/USDT:USDT,BREAKOUT,,Bullish,24.38,0.011,9,23364.0,1,1,1.0,0.0,2.01,{},0.25547,0,Poor Efficiency (2.01 ATR),,0.0,0.0,0.0,0.0,0.0,17,3,0.0,,,
2026-05-14 20:06:00,REJECTED,JTO/USDT:USDT,BREAKOUT,,Bullish,20.98,0.0075,8,68856.0,1,1,5.0,0.0,4.67,{},0.5082,0,Poor Efficiency (4.67 ATR),,0.0,0.0,0.0,0.0,0.0,20,3,0.0,,,
2026-05-14 21:07:00,REJECTED,COPPER/USDT:USDT,PULLBACK,,Bullish,38.34,0.0027,8,229887.0,1,0,0.0,0.0,3.81,{},6.615,0,Poor Efficiency (3.81 ATR),,0.0,0.0,0.0,0.0,0.0,21,3,0.607,,,
2026-05-14 21:28:19,REJECTED,PIEVERSE/USDT:USDT,BREAKOUT,,Bullish,27.29,0.0298,7,37743.0,1,1,1.0,0.0,1.03,{},1.0146,0,Poor Efficiency (1.03 ATR),,0.0,0.0,0.0,0.0,0.0,21,3,0.0,,,
2026-05-14 22:01:20,REJECTED,XPL/USDT:USDT,BREAKOUT,,Bullish,24.97,0.0072,7,169622.0,1,1,1.0,0.0,2.89,{},0.096,0,Poor Efficiency (2.89 ATR),,0.0,0.0,0.0,0.0,0.0,22,3,0.0,,,
2026-05-14 22:12:42,REJECTED,NIL/USDT:USDT,BREAKOUT,,Bullish,29.04,0.0141,6,33178.0,1,1,4.0,0.0,3.11,{},0.05445,0,Poor Efficiency (3.11 ATR),,0.0,0.0,0.0,0.0,0.0,22,3,0.0,,,
2026-05-15 00:10:20,REJECTED,XMR/USDT:USDT,BREAKOUT,,Bullish,25.51,0.0066,6,363420.0,1,1,4.0,0.0,3.86,{},403.85,0,Poor Efficiency (3.86 ATR),,0.0,0.0,0.0,0.0,0.0,0,4,0.0,,,
2026-05-15 00:19:01,REJECTED,MEGA/USDT:USDT,BREAKOUT,,Bullish,38.32,0.0079,7,54040.0,1,1,5.0,0.0,4.86,{},0.10646,0,Poor Efficiency (4.86 ATR),,0.0,0.0,0.0,0.0,0.0,0,4,0.0,,,
2026-05-15 00:49:01,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,22.61,0.0082,6,606028.0,1,1,1.0,0.0,2.54,{},0.11542,0,Poor Efficiency (2.54 ATR),,0.0,0.0,0.0,0.0,0.0,0,4,0.0,,,
2026-05-15 00:54:01,REJECTED,APE/USDT:USDT,BREAKOUT,,Bullish,25.76,0.0067,6,21674.0,1,1,4.0,0.0,4.89,{},0.1546,0,Poor Efficiency (4.89 ATR),,0.0,0.0,0.0,0.0,0.0,0,4,0.0,,,
2026-05-15 01:35:01,REJECTED,XMR/USDT:USDT,PULLBACK,,Bullish,25.51,0.0063,8,405811.0,1,0,0.0,0.0,2.85,{},399.02,0,Poor Efficiency (2.85 ATR),,0.0,0.0,0.0,0.0,0.0,1,4,0.795,,,
2026-05-15 02:01:20,REJECTED,PENDLE/USDT:USDT,BREAKOUT,,Bullish,20.13,0.0094,9,194026.0,1,1,1.0,0.0,6.55,{},2.0859,0,Poor Efficiency (6.55 ATR),,0.0,0.0,0.0,0.0,0.0,2,4,0.0,,,
2026-05-15 02:07:51,REJECTED,LAB/USDT:USDT,BREAKOUT,,Bullish,30.66,0.0328,7,927643.0,1,1,1.0,0.0,7.26,{},6.2569,0,Poor Efficiency (7.26 ATR),,0.0,0.0,0.0,0.0,0.0,2,4,0.0,,,
2026-05-15 02:10:01,REJECTED,GOOGL/USDT:USDT,BREAKOUT,,Bullish,27.88,0.004,6,26542.0,1,1,5.0,0.0,2.92,{},400.9,0,Poor Efficiency (2.92 ATR),,0.0,0.0,0.0,0.0,0.0,2,4,0.0,,,
2026-05-15 02:14:00,REJECTED,ONDO/USDT:USDT,BREAKOUT,,Bullish,23.89,0.0128,7,133499.0,1,1,4.0,0.0,2.79,{},0.3993,0,Poor Efficiency (2.79 ATR),,0.0,0.0,0.0,0.0,0.0,2,4,0.0,,,
2026-05-15 03:01:20,REJECTED,NOT/USDT:USDT,BREAKOUT,,Bullish,21.7,0.0097,9,32604.0,1,1,1.0,0.0,2.75,{},0.0005654,0,Poor Efficiency (2.75 ATR),,0.0,0.0,0.0,0.0,0.0,3,4,0.0,,,
2026-05-15 03:02:20,REJECTED,ZEN/USDT:USDT,BREAKOUT,,Bullish,27.16,0.0066,7,46500.0,1,1,4.0,0.0,3.77,{},6.631,0,Poor Efficiency (3.77 ATR),,0.0,0.0,0.0,0.0,0.0,3,4,0.0,,,
2026-05-15 03:32:02,REJECTED,AVAX/USDT:USDT,BREAKOUT,,Bullish,26.59,0.0068,7,307967.0,1,1,5.0,0.0,2.68,{},10.035,0,Poor Efficiency (2.68 ATR),,0.0,0.0,0.0,0.0,0.0,3,4,0.0,,,
2026-05-15 03:38:01,REJECTED,ENA/USDT:USDT,BREAKOUT,,Bullish,31.7,0.0117,7,33476.0,1,1,4.0,0.0,1.72,{},0.1223,0,Poor Efficiency (1.72 ATR),,0.0,0.0,0.0,0.0,0.0,3,4,0.0,,,
2026-05-15 03:59:01,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,27.82,0.0089,7,1720462.0,1,1,3.0,0.0,2.6,{},0.11592,0,Poor Efficiency (2.60 ATR),,0.0,0.0,0.0,0.0,0.0,3,4,0.0,,,
2026-05-15 04:06:32,REJECTED,BB/USDT:USDT,BREAKOUT,,Bullish,21.76,0.0119,8,39065.0,1,1,2.0,0.0,5.05,{},0.03558,0,Poor Efficiency (5.05 ATR),,0.0,0.0,0.0,0.0,0.0,4,4,0.0,,,
2026-05-15 04:12:02,REJECTED,SOL/USDT:USDT,BREAKOUT,,Bullish,31.81,0.0057,6,1074868.0,1,1,1.0,0.0,1.82,{},92.83,0,Poor Efficiency (1.82 ATR),,0.0,0.0,0.0,0.0,0.0,4,4,0.0,,,
2026-05-15 04:25:01,REJECTED,ORDI/USDT:USDT,BREAKOUT,,Bullish,24.18,0.0065,7,21171.0,1,1,1.0,0.0,2.11,{},4.653,0,Poor Efficiency (2.11 ATR),,0.0,0.0,0.0,0.0,0.0,4,4,0.0,,,
2026-05-15 04:31:00,REJECTED,BCH/USDT:USDT,BREAKOUT,,Bullish,27.95,0.0026,7,198943.0,1,1,1.0,0.0,2.98,{},436.88,0,Poor Efficiency (2.98 ATR),,0.0,0.0,0.0,0.0,0.0,4,4,0.0,,,
2026-05-15 05:02:01,REJECTED,ZEC/USDT:USDT,BREAKOUT,,Bullish,27.2,0.0099,7,2462153.0,1,1,3.0,0.0,3.22,{},545.32,0,Poor Efficiency (3.22 ATR),,0.0,0.0,0.0,0.0,0.0,5,4,0.0,,,
2026-05-15 05:12:01,REJECTED,RENDER/USDT:USDT,BREAKOUT,,Bullish,23.45,0.0054,6,29879.0,1,1,1.0,0.0,0.59,{},1.907,0,Poor Efficiency (0.59 ATR),,0.0,0.0,0.0,0.0,0.0,5,4,0.0,,,
2026-05-15 05:17:42,REJECTED,ZEC/USDT:USDT,PULLBACK,,Bullish,27.22,0.0099,6,590674.0,1,0,0.0,0.0,4.17,{},547.03,0,Poor Efficiency (4.17 ATR),,0.0,0.0,0.0,0.0,0.0,5,4,0.711,,,
2026-05-15 05:33:01,REJECTED,OPG/USDT:USDT,BREAKOUT,,Bullish,29.93,0.0175,7,21093.0,1,1,1.0,0.0,4.54,{},0.2815,0,Poor Efficiency (4.54 ATR),,0.0,0.0,0.0,0.0,0.0,5,4,0.0,,,
2026-05-15 06:02:01,REJECTED,VVV/USDT:USDT,BREAKOUT,,Bullish,20.52,0.0105,11,32270.0,1,1,1.0,0.0,4.57,{},14.948,0,Poor Efficiency (4.57 ATR),,0.0,0.0,0.0,0.0,0.0,6,4,0.0,,,
2026-05-15 06:13:02,REJECTED,ADA/USDT:USDT,BREAKOUT,,Bullish,35.44,0.0065,6,82473.0,1,1,4.0,0.0,1.64,{},0.273,0,Poor Efficiency (1.64 ATR),,0.0,0.0,0.0,0.0,0.0,6,4,0.0,,,
2026-05-15 06:13:19,REJECTED,NIL/USDT:USDT,PULLBACK,,Bullish,29.04,0.0156,5,7716.0,0,0,0.0,0.0,0.0,{},0.05411,0,"量不足(7,716<100,000)",,0.0,0.0,0.0,0.0,0.0,6,4,0.682,,,
2026-05-15 06:20:01,REJECTED,GALA/USDT:USDT,BREAKOUT,,Bullish,29.88,0.0061,9,20121.0,1,1,5.0,0.0,1.4,{},0.003734,0,Poor Efficiency (1.40 ATR),,0.0,0.0,0.0,0.0,0.0,6,4,0.0,,,
2026-05-15 07:16:01,REJECTED,DOT/USDT:USDT,BREAKOUT,,Bullish,28.42,0.0059,7,150203.0,1,1,1.0,0.0,-0.86,{},1.371,0,Breakout Failed (eff=-0.86 ATR),,0.0,0.0,0.0,0.0,0.0,7,4,0.0,,,
2026-05-15 07:20:01,REJECTED,XLM/USDT:USDT,BREAKOUT,,Bullish,29.94,0.0046,6,23736.0,1,1,5.0,0.0,-0.89,{},0.16275,0,Breakout Failed (eff=-0.89 ATR),,0.0,0.0,0.0,0.0,0.0,7,4,0.0,,,
2026-05-15 07:31:00,REJECTED,AVAX/USDT:USDT,PULLBACK,,Bullish,25.05,0.0054,7,144015.0,1,0,0.0,0.0,3.89,{},9.948,0,Poor Efficiency (3.89 ATR),,0.0,0.0,0.0,0.0,0.0,7,4,0.592,,,
2026-05-15 08:01:20,REJECTED,UNI/USDT:USDT,BREAKOUT,,Bullish,33.28,0.0042,7,141382.0,1,1,1.0,0.0,1.33,{},3.737,0,Poor Efficiency (1.33 ATR),,0.0,0.0,0.0,0.0,0.0,8,4,0.0,,,
2026-05-15 08:01:21,REJECTED,SAND/USDT:USDT,BREAKOUT,,Bullish,25.53,0.004,7,48906.0,1,1,1.0,0.0,1.16,{},0.0792,0,Poor Efficiency (1.16 ATR),,0.0,0.0,0.0,0.0,0.0,8,4,0.0,,,
2026-05-15 08:01:21,REJECTED,RENDER/USDT:USDT,BREAKOUT,,Bullish,21.38,0.0039,7,36523.0,1,1,4.0,0.0,0.67,{},1.9,0,Poor Efficiency (0.67 ATR),,0.0,0.0,0.0,0.0,0.0,8,4,0.0,,,
2026-05-15 09:53:40,REJECTED,DOGS/USDT:USDT,PULLBACK,,Bullish,29.01,0.0241,2,12846.0,0,0,0.0,0.0,0.0,{},6.019e-05,0,"量不足(12,846<100,000)",,0.0,0.0,0.0,0.0,0.0,9,4,0.432,,,
2026-05-15 09:53:40,REJECTED,UB/USDT:USDT,BREAKOUT,,Bullish,24.7,0.0294,-1,78188.0,0,1,3.0,0.0,0.0,{},0.21808,0,量有但分數不足,,0.0,0.0,0.0,0.0,0.0,9,4,0.0,,,
2026-05-15 09:53:40,REJECTED,XPL/USDT:USDT,BREAKOUT,,Bullish,22.86,0.0068,7,29675.0,1,1,3.0,0.0,0.91,{},0.096,0,Poor Efficiency (0.91 ATR),,0.0,0.0,0.0,0.0,0.0,9,4,0.0,,,
2026-05-15 09:59:00,REJECTED,GIGGLE/USDT:USDT,BREAKOUT,,Bullish,27.37,0.0065,7,71210.0,1,1,1.0,0.0,-0.67,{},34.32,0,Breakout Failed (eff=-0.67 ATR),,0.0,0.0,0.0,0.0,0.0,9,4,0.0,,,
2026-05-15 10:35:00,REJECTED,MEGA/USDT:USDT,BREAKOUT,,Bullish,22.73,0.0073,6,40584.0,1,1,1.0,0.0,0.6,{},0.1052,0,Poor Efficiency (0.60 ATR),,0.0,0.0,0.0,0.0,0.0,10,4,0.0,,,
2026-05-15 11:00:19,REJECTED,APE/USDT:USDT,BREAKOUT,,Bullish,25.85,0.0069,2,1857.0,0,1,1.0,0.0,0.0,{},0.1527,0,"量不足(1,857<20,000)",,0.0,0.0,0.0,0.0,0.0,11,4,0.0,,,
2026-05-15 13:42:00,REJECTED,CHZ/USDT:USDT,BREAKOUT,,Bullish,29.13,0.0089,7,55319.0,1,1,1.0,0.0,-0.62,{},0.04358,0,Breakout Failed (eff=-0.62 ATR),,0.0,0.0,0.0,0.0,0.0,13,4,0.0,,,
2026-05-15 14:00:19,REJECTED,TRX/USDT:USDT,BREAKOUT,,Bullish,26.84,0.0012,8,63843.0,1,1,1.0,0.0,2.3,{},0.35285,0,Poor Efficiency (2.30 ATR),,0.0,0.0,0.0,0.0,0.0,14,4,0.0,,,
2026-05-15 14:10:01,REJECTED,BNB/USDT:USDT,BREAKOUT,,Bullish,23.44,0.0033,6,500463.0,1,1,1.0,0.0,1.61,{},677.66,0,Poor Efficiency (1.61 ATR),,0.0,0.0,0.0,0.0,0.0,14,4,0.0,,,
2026-05-15 14:30:45,REJECTED,RIVER/USDT:USDT,BREAKOUT,,Bullish,31.45,0.0218,6,136000.0,1,1,1.0,0.0,3.51,{},7.408,0,Poor Efficiency (3.51 ATR),,0.0,0.0,0.0,0.0,0.0,14,4,0.0,,,
2026-05-15 15:01:19,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,24.39,0.0059,7,2197312.0,1,1,2.0,0.0,3.01,{},0.11465,0,Poor Efficiency (3.01 ATR),,0.0,0.0,0.0,0.0,0.0,15,4,0.0,,,
2026-05-15 17:11:01,REJECTED,DOGE/USDT:USDT,BREAKOUT,,Bullish,21.73,0.0062,6,334020.0,1,1,4.0,0.0,3.38,{},0.11504,0,Poor Efficiency (3.38 ATR),,0.0,0.0,0.0,0.0,0.0,17,4,0.0,,,
2026-05-15 17:12:01,REJECTED,XRP/USDT:USDT,BREAKOUT,,Bullish,26.66,0.0035,7,650771.0,1,1,4.0,0.0,2.68,{},1.466,0,Poor Efficiency (2.68 ATR),,0.0,0.0,0.0,0.0,0.0,17,4,0.0,,,
2026-05-15 18:52:19,REJECTED,PENGU/USDT:USDT,BREAKOUT,,Bullish,24.7,0.0056,8,130968.0,1,1,3.0,0.0,4.42,{},0.009079,0,Poor Efficiency (4.42 ATR),,0.0,0.0,0.0,0.0,0.0,18,4,0.0,,,
2026-05-15 18:53:00,REJECTED,NEIRO/USDT:USDT,BREAKOUT,,Bullish,20.34,0.0073,6,23182.0,1,1,2.0,0.0,-1.32,{},9.575e-05,0,Breakout Failed (eff=-1.32 ATR),,0.0,0.0,0.0,0.0,0.0,18,4,0.0,,,
2026-05-15 19:00:19,REJECTED,TAO/USDT:USDT,BREAKOUT,,Bullish,23.26,0.0045,7,35495.0,1,1,1.0,0.0,2.39,{},301.35,0,Poor Efficiency (2.39 ATR),,0.0,0.0,0.0,0.0,0.0,19,4,0.0,,,
2026-05-15 19:32:00,REJECTED,IMX/USDT:USDT,BREAKOUT,,Bullish,22.15,0.0083,9,71735.0,1,1,2.0,0.0,3.56,{},0.2024,0,Poor Efficiency (3.56 ATR),,0.0,0.0,0.0,0.0,0.0,19,4,0.0,,,
2026-05-15 20:18:02,REJECTED,FF/USDT:USDT,BREAKOUT,,Bullish,31.59,0.0301,7,114228.0,1,1,4.0,0.0,4.03,{},0.08866,0,Poor Efficiency (4.03 ATR),,0.0,0.0,0.0,0.0,0.0,20,4,0.0,,,
2026-05-15 20:24:01,REJECTED,TRX/USDT:USDT,BREAKOUT,,Bullish,25.55,0.0013,7,28243.0,1,1,1.0,0.0,1.6,{},0.35187,0,Poor Efficiency (1.60 ATR),,0.0,0.0,0.0,0.0,0.0,20,4,0.0,,,
2026-05-15 20:42:19,REJECTED,XAN/USDT:USDT,BREAKOUT,,Bullish,32.07,0.0136,7,43592.0,1,1,3.0,0.0,4.23,{},0.010833,0,Poor Efficiency (4.23 ATR),,0.0,0.0,0.0,0.0,0.0,20,4,0.0,,,
